evp_s0,evp_R,evp_d,evp_n,evp_eta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25
200,2000,0.1,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,8010.3,8012.4,8014.3,8016.4,8018.4,8020.3,8022.4,8024.3,8026.3,8028.2,8030.3,8032.1,8034.2,8036.1,8038.1,8038.1,8038.1,8038.1,8038.1,8038.1
200,2000,0.5,1,1.0,0.20000000000000195,201.44,203.02,205.39,206.98,209.34,257.69,267.68,276.85,286.74,296.58,305.62,315.36,324.31,333.96,342.82,352.37,361.15,370.6,379.29,388.66,388.66,388.66,388.66,388.66,388.66
200,2000,0.5,1,10.0,0.20000000000000195,201.44,203.02,205.4,206.98,209.35,257.69,267.68,276.86,286.75,296.58,305.62,315.36,324.31,333.96,342.82,352.37,361.15,370.61,379.29,388.66,388.66,388.66,388.66,388.66,388.66
200,2000,0.5,1,100.0,0.20000000000000195,201.45,203.03,205.41,206.99,209.36,257.71,267.69,276.87,286.76,296.6,305.64,315.38,324.33,333.97,342.83,352.39,361.16,370.62,379.31,388.67,388.67,388.67,388.67,388.67,388.67
200,2000,0.5,1,1000.0,0.20000000000000195,201.58,203.17,205.54,207.12,209.49,257.84,267.83,277.0,286.89,296.73,305.77,315.51,324.46,334.11,342.97,352.52,361.29,370.75,379.44,388.81,388.81,388.81,388.81,388.81,388.81
200,2000,0.5,1,10000.0,0.20000000000000195,202.92,204.51,206.88,208.46,210.83,259.18,269.17,278.34,288.23,298.07,307.11,316.85,325.8,335.45,344.31,353.86,362.63,372.09,380.78,390.14,390.14,390.14,390.14,390.14,390.14
200,2000,0.5,5,100.0,0.20000000000000195,221.5,223.12,225.5,227.08,229.45,277.8,287.78,296.96,306.85,316.69,325.73,335.47,344.42,354.07,362.93,372.48,381.26,390.72,399.4,408.77,408.77,408.77,408.77,408.77,408.77
200,2000,0.5,5,1000.0,0.20000000000000195,384.83,403.34,406.39,407.98,410.35,458.72,468.71,477.89,487.79,497.63,506.68,516.43,525.38,535.03,543.9,553.46,562.24,571.7,580.39,589.76,589.76,589.76,589.76,589.76,589.76
200,2000,0.5,5,10000.0,0.20000000000000195,504.37,839.97,1329.2,1619.7,1940.2,2268.0,2278.0,2287.2,2297.2,2307.1,2316.2,2326.0,2335.0,2344.7,2353.6,2363.2,2372.0,2381.5,2390.3,2399.7,2399.7,2399.7,2399.7,2399.7,2399.7
200,2000,0.5,10,100.0,0.20000000000000195,250.86,252.55,254.92,256.5,258.87,307.23,317.22,326.39,336.28,346.12,355.16,364.91,373.86,383.5,392.37,401.92,410.69,420.15,428.84,438.21,438.21,438.21,438.21,438.21,438.21
200,2000,0.5,10,1000.0,0.20000000000000195,503.2,681.12,700.18,701.96,704.34,752.75,762.75,771.93,781.84,791.69,800.74,810.49,819.45,829.11,837.99,847.55,856.34,865.81,874.51,883.88,883.88,883.88,883.88,883.88,883.88
200,2000,0.5,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5208.1,5218.2,5227.5,5237.5,5247.5,5256.7,5266.5,5275.6,5285.4,5294.3,5304.0,5312.9,5322.5,5331.3,5340.8,5340.8,5340.8,5340.8,5340.8,5340.8
200,2000,0.5,15,100.0,0.20000000000000195,275.57,281.34,284.13,285.73,288.1,336.45,346.44,355.62,365.51,375.35,384.39,394.14,403.09,412.74,421.6,431.16,439.93,449.39,458.08,467.45,467.45,467.45,467.45,467.45,467.45
200,2000,0.5,15,1000.0,0.20000000000000195,504.38,805.01,873.11,875.39,877.79,926.22,936.22,945.41,955.32,965.18,974.23,983.99,992.95,1002.6,1011.5,1021.1,1029.8,1039.3,1048.0,1057.4,1057.4,1057.4,1057.4,1057.4,1057.4
200,2000,0.5,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,6942.7,6952.9,6962.2,6972.3,6982.3,6991.5,7001.4,7010.5,7020.3,7029.3,7039.0,7047.9,7057.5,7066.4,7075.9,7075.9,7075.9,7075.9,7075.9,7075.9
200,2000,0.5,20,1000.0,0.20000000000000195,504.38,837.69,980.72,983.7,986.13,1034.6,1044.6,1053.8,1063.7,1073.5,1082.6,1092.4,1101.3,1111.0,1119.9,1129.4,1138.2,1147.7,1156.4,1165.8,1165.8,1165.8,1165.8,1165.8,1165.8
200,2000,0.5,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,8026.1,8036.3,8045.7,8055.7,8065.8,8075.0,8084.9,8094.0,8103.9,8112.9,8122.6,8131.6,8141.2,8150.1,8159.6,8159.6,8159.6,8159.6,8159.6,8159.6
200,2000,1,1,1.0,0.20000000000000195,202.86,206.01,210.72,213.86,218.56,313.22,332.49,350.11,369.01,387.72,404.82,423.16,439.93,457.92,474.37,492.01,508.13,525.43,541.24,558.2,558.2,558.2,558.2,558.2,558.2
200,2000,1,1,10.0,0.20000000000000195,202.86,206.01,210.72,213.86,218.56,313.22,332.5,350.11,369.01,387.72,404.82,423.17,439.93,457.92,474.37,492.01,508.13,525.43,541.24,558.2,558.2,558.2,558.2,558.2,558.2
200,2000,1,1,100.0,0.20000000000000195,202.87,206.02,210.74,213.88,218.57,313.24,332.51,350.13,369.03,387.73,404.83,423.18,439.95,457.94,474.38,492.02,508.15,525.44,541.25,558.22,558.22,558.22,558.22,558.22,558.22
200,2000,1,1,1000.0,0.20000000000000195,203.0,206.15,210.87,214.01,218.71,313.37,332.64,350.26,369.16,387.87,404.97,423.31,440.08,458.07,474.51,492.15,508.28,525.58,541.39,558.35,558.35,558.35,558.35,558.35,558.35
200,2000,1,1,10000.0,0.20000000000000195,204.33,207.48,212.19,215.33,220.03,314.7,333.97,351.59,370.49,389.19,406.29,424.64,441.41,459.4,475.84,493.48,509.61,526.9,542.72,559.68,559.68,559.68,559.68,559.68,559.68
200,2000,1,5,100.0,0.20000000000000195,222.81,226.0,230.71,233.85,238.55,333.22,352.5,370.12,389.02,407.73,424.83,443.18,459.95,477.94,494.38,512.03,528.15,545.45,561.27,578.23,578.23,578.23,578.23,578.23,578.23
200,2000,1,5,1000.0,0.20000000000000195,385.26,405.2,410.59,413.74,418.44,513.21,532.51,550.15,569.07,587.79,604.91,623.28,640.07,658.08,674.54,692.2,708.34,725.66,741.49,758.47,758.47,758.47,758.47,758.47,758.47
200,2000,1,5,10000.0,0.20000000000000195,504.37,839.97,1329.2,1619.7,1940.5,2313.0,2332.5,2350.3,2369.4,2388.4,2405.7,2424.2,2441.2,2459.4,2476.0,2493.8,2510.1,2527.6,2543.6,2560.8,2560.8,2560.8,2560.8,2560.8,2560.8
200,2000,1,10,100.0,0.20000000000000195,252.03,255.28,260.0,263.14,267.83,362.52,381.8,399.42,418.33,437.04,454.14,472.49,489.27,507.26,523.71,541.35,557.48,574.78,590.6,607.56,607.56,607.56,607.56,607.56,607.56
200,2000,1,10,1000.0,0.20000000000000195,503.2,681.68,702.97,706.31,711.03,805.93,825.25,842.92,861.86,880.62,897.76,916.16,932.97,951.0,967.49,985.17,1001.3,1018.7,1034.5,1051.5,1051.5,1051.5,1051.5,1051.5,1051.5
200,2000,1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5239.8,5259.5,5277.6,5297.0,5316.2,5333.7,5352.5,5369.7,5388.2,5405.1,5423.2,5439.7,5457.4,5473.7,5491.1,5491.1,5491.1,5491.1,5491.1,5491.1
200,2000,1,15,1000.0,0.20000000000000195,504.38,805.09,875.11,878.95,883.7,978.68,998.01,1015.7,1034.7,1053.4,1070.6,1089.0,1105.8,1123.9,1140.4,1158.1,1174.2,1191.6,1207.5,1224.5,1224.5,1224.5,1224.5,1224.5,1224.5
200,2000,1,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,6966.8,6986.7,7004.9,7024.5,7043.8,7061.5,7080.5,7097.8,7116.4,7133.4,7151.6,7168.3,7186.2,7202.5,7220.1,7220.1,7220.1,7220.1,7220.1,7220.1
200,2000,1,20,1000.0,0.20000000000000195,504.38,837.69,982.25,986.79,991.55,1086.6,1105.9,1123.6,1142.6,1161.4,1178.5,1196.9,1213.8,1231.8,1248.3,1266.0,1282.2,1299.6,1315.5,1332.5,1332.5,1332.5,1332.5,1332.5,1332.5
200,2000,1,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,8045.5,8065.6,8083.9,8103.5,8122.9,8140.7,8159.8,8177.2,8195.9,8212.9,8231.3,8248.0,8266.0,8282.4,8300.0,8300.0,8300.0,8300.0,8300.0,8300.0
200,2000,5,1,1.0,0.20000000000000195,213.73,228.79,251.18,265.96,287.95,692.06,765.68,830.53,897.59,961.45,1017.7,1075.8,1127.0,1179.9,1226.4,1274.5,1316.8,1360.6,1399.0,1438.7,1438.7,1438.7,1438.7,1438.7,1438.7
200,2000,5,1,10.0,0.20000000000000195,213.73,228.79,251.18,265.97,287.95,692.07,765.68,830.53,897.59,961.46,1017.7,1075.8,1127.0,1179.9,1226.4,1274.5,1316.8,1360.6,1399.0,1438.7,1438.7,1438.7,1438.7,1438.7,1438.7
200,2000,5,1,100.0,0.20000000000000195,213.74,228.8,251.19,265.98,287.96,692.08,765.69,830.55,897.6,961.47,1017.7,1075.8,1127.0,1179.9,1226.5,1274.5,1316.9,1360.6,1399.0,1438.7,1438.7,1438.7,1438.7,1438.7,1438.7
200,2000,5,1,1000.0,0.20000000000000195,213.86,228.93,251.31,266.1,288.08,692.2,765.82,830.67,897.73,961.6,1017.8,1076.0,1127.2,1180.0,1226.6,1274.7,1317.0,1360.7,1399.2,1438.9,1438.9,1438.9,1438.9,1438.9,1438.9
200,2000,5,1,10000.0,0.20000000000000195,215.09,230.16,252.55,267.34,289.32,693.46,767.08,831.94,899.0,962.87,1019.1,1077.3,1128.4,1181.3,1227.9,1276.0,1318.3,1362.0,1400.5,1440.2,1440.2,1440.2,1440.2,1440.2,1440.2
200,2000,5,5,100.0,0.20000000000000195,232.83,247.93,270.32,285.12,307.11,711.44,785.1,849.99,917.08,980.98,1037.3,1095.4,1146.6,1199.5,1246.1,1294.2,1336.6,1380.3,1418.8,1458.5,1458.5,1458.5,1458.5,1458.5,1458.5
200,2000,5,5,1000.0,0.20000000000000195,388.52,419.49,442.62,457.49,479.59,885.84,959.85,1025.1,1092.5,1156.7,1213.2,1271.7,1323.1,1376.3,1423.1,1471.5,1514.0,1558.0,1596.6,1636.6,1636.6,1636.6,1636.6,1636.6,1636.6
200,2000,5,5,10000.0,0.20000000000000195,504.37,839.97,1329.3,1620.0,1943.5,2627.7,2705.4,2773.8,2844.5,2911.9,2971.3,3032.7,3086.7,3142.5,3191.7,3242.5,3287.2,3333.4,3374.0,3416.0,3416.0,3416.0,3416.0,3416.0,3416.0
200,2000,5,10,100.0,0.20000000000000195,260.96,276.13,298.55,313.35,335.36,739.96,813.66,878.6,945.73,1009.7,1066.0,1124.2,1175.4,1228.4,1275.0,1323.1,1365.5,1409.3,1447.8,1487.5,1487.5,1487.5,1487.5,1487.5,1487.5
200,2000,5,10,1000.0,0.20000000000000195,503.2,686.01,724.29,739.44,761.69,1170.7,1245.2,1310.8,1378.7,1443.3,1500.3,1559.1,1610.9,1664.5,1711.6,1760.3,1803.1,1847.4,1886.3,1926.5,1926.5,1926.5,1926.5,1926.5,1926.5
200,2000,5,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5467.3,5550.3,5623.5,5699.2,5771.3,5834.8,5900.5,5958.4,6018.1,6070.8,6125.2,6173.1,6222.6,6266.1,6311.1,6311.1,6311.1,6311.1,6311.1,6311.1
200,2000,5,15,1000.0,0.20000000000000195,504.38,805.69,890.47,906.14,928.5,1339.0,1413.8,1479.7,1547.8,1612.7,1669.8,1728.9,1780.9,1834.7,1882.0,1930.8,1973.9,2018.3,2057.4,2097.7,2097.7,2097.7,2097.7,2097.7,2097.7
200,2000,5,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,7142.7,7228.8,7304.8,7383.3,7458.2,7524.2,7592.4,7652.5,7714.6,7769.3,7825.8,7875.5,7926.9,7972.2,8018.9,8018.9,8018.9,8018.9,8018.9,8018.9
200,2000,5,20,1000.0,0.20000000000000195,504.38,837.7,993.99,1010.3,1032.8,1444.2,1519.1,1585.2,1653.5,1718.5,1775.8,1835.0,1887.1,1941.0,1988.4,2037.4,2080.5,2125.1,2164.2,2204.7,2204.7,2204.7,2204.7,2204.7,2204.7
200,2000,5,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,8188.8,8276.9,8354.6,8435.0,8511.6,8579.0,8648.8,8710.3,8773.9,8829.8,8887.7,8938.6,8991.2,9037.6,9085.4,9085.4,9085.4,9085.4,9085.4,9085.4
200,2000,10,1,1.0,0.20000000000000195,226.2,254.77,296.92,324.55,365.31,1043.9,1152.3,1243.7,1334.1,1416.3,1485.4,1553.6,1611.0,1667.5,1715.0,1761.7,1801.0,1839.6,1871.9,1903.8,1903.8,1903.8,1903.8,1903.8,1903.8
200,2000,10,1,10.0,0.20000000000000195,226.2,254.77,296.92,324.55,365.31,1043.9,1152.3,1243.7,1334.1,1416.3,1485.4,1553.6,1611.0,1667.5,1715.0,1761.7,1801.0,1839.6,1871.9,1903.8,1903.8,1903.8,1903.8,1903.8,1903.8
200,2000,10,1,100.0,0.20000000000000195,226.21,254.78,296.93,324.56,365.32,1044.0,1152.3,1243.7,1334.1,1416.3,1485.4,1553.7,1611.0,1667.5,1715.0,1761.8,1801.0,1839.6,1872.0,1903.8,1903.8,1903.8,1903.8,1903.8,1903.8
200,2000,10,1,1000.0,0.20000000000000195,226.32,254.89,297.05,324.68,365.44,1044.1,1152.5,1243.9,1334.3,1416.4,1485.6,1553.8,1611.1,1667.7,1715.1,1761.9,1801.1,1839.7,1872.1,1903.9,1903.9,1903.9,1903.9,1903.9,1903.9
200,2000,10,1,10000.0,0.20000000000000195,227.45,256.03,298.18,325.82,366.58,1045.3,1153.7,1245.1,1335.5,1417.7,1486.8,1555.1,1612.4,1668.9,1716.4,1763.2,1802.4,1841.0,1873.4,1905.2,1905.2,1905.2,1905.2,1905.2,1905.2
200,2000,10,5,100.0,0.20000000000000195,244.32,272.95,315.14,342.8,383.6,1062.9,1171.4,1262.9,1353.4,1435.6,1504.8,1573.1,1630.5,1687.1,1734.7,1781.5,1820.7,1859.4,1891.8,1923.7,1923.7,1923.7,1923.7,1923.7,1923.7
200,2000,10,5,1000.0,0.20000000000000195,392.33,435.92,479.05,506.95,548.1,1233.5,1343.0,1435.3,1526.7,1609.7,1679.6,1748.6,1806.5,1863.7,1911.7,1958.9,1998.6,2037.6,2070.3,2102.5,2102.5,2102.5,2102.5,2102.5,2102.5
200,2000,10,5,10000.0,0.20000000000000195,504.37,839.97,1329.3,1620.4,1947.1,2933.2,3053.2,3154.6,3254.9,3346.2,3423.1,3499.0,3562.9,3625.9,3678.8,3731.0,3774.8,3817.9,3854.0,3889.6,3889.6,3889.6,3889.6,3889.6,3889.6
200,2000,10,10,100.0,0.20000000000000195,271.22,299.94,342.18,369.88,410.73,1090.9,1199.5,1291.1,1381.8,1464.1,1533.4,1601.8,1659.3,1716.0,1763.5,1810.4,1849.7,1888.4,1920.9,1952.8,1952.8,1952.8,1952.8,1952.8,1952.8
200,2000,10,10,1000.0,0.20000000000000195,503.2,691.05,748.71,777.12,818.78,1512.8,1623.8,1717.3,1809.9,1894.0,1964.9,2034.8,2093.5,2151.5,2200.1,2248.0,2288.3,2327.8,2361.0,2393.7,2393.7,2393.7,2393.7,2393.7,2393.7
200,2000,10,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5700.5,5836.9,5952.3,6066.6,6170.7,6258.5,6345.3,6418.4,6490.5,6551.2,6611.0,6661.2,6710.8,6752.3,6793.2,6793.2,6793.2,6793.2,6793.2,6793.2
200,2000,10,15,1000.0,0.20000000000000195,504.38,806.42,908.12,937.16,979.12,1678.0,1789.8,1884.0,1977.3,2062.1,2133.4,2203.8,2263.0,2321.4,2370.4,2418.7,2459.3,2499.2,2532.6,2565.5,2565.5,2565.5,2565.5,2565.5,2565.5
200,2000,10,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,7328.4,7474.8,7598.6,7721.4,7833.4,7927.8,8021.3,8100.0,8177.7,8243.1,8307.7,8361.9,8415.3,8460.2,8504.4,8504.4,8504.4,8504.4,8504.4,8504.4
200,2000,10,20,1000.0,0.20000000000000195,504.38,837.71,1007.5,1037.3,1079.4,1781.3,1893.5,1988.2,2081.9,2167.1,2238.7,2309.5,2369.0,2427.6,2476.9,2525.4,2566.1,2606.2,2639.8,2672.8,2672.8,2672.8,2672.8,2672.8,2672.8
200,2000,10,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,8342.8,8495.6,8624.8,8753.1,8870.1,8968.8,9066.5,9148.8,9230.2,9298.7,9366.2,9423.0,9479.0,9526.0,9572.3,9572.3,9572.3,9572.3,9572.3,9572.3
200,2000,50,1,1.0,0.20000000000000195,296.25,398.81,545.28,638.05,769.99,2036.7,2101.2,2138.2,2163.0,2177.9,2186.3,2191.8,2194.9,2197.0,2198.1,2198.9,2199.3,2199.6,2199.7,2199.8,2199.8,2199.8,2199.8,2199.8,2199.8
200,2000,50,1,10.0,0.20000000000000195,296.25,398.81,545.28,638.05,769.99,2036.7,2101.2,2138.2,2163.0,2177.9,2186.3,2191.8,2194.9,2197.0,2198.1,2198.9,2199.3,2199.6,2199.7,2199.8,2199.8,2199.8,2199.8,2199.8,2199.8
200,2000,50,1,100.0,0.20000000000000195,296.26,398.82,545.28,638.06,770.0,2036.7,2101.2,2138.2,2163.0,2177.9,2186.3,2191.8,2194.9,2197.0,2198.1,2198.9,2199.3,2199.6,2199.8,2199.9,2199.9,2199.9,2199.9,2199.9,2199.9
200,2000,50,1,1000.0,0.20000000000000195,296.32,398.88,545.35,638.13,770.07,2036.9,2101.4,2138.4,2163.1,2178.0,2186.4,2191.9,2195.1,2197.1,2198.3,2199.0,2199.5,2199.7,2199.9,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0
200,2000,50,1,10000.0,0.20000000000000195,296.96,399.54,546.05,638.84,770.82,2038.1,2102.7,2139.7,2164.5,2179.4,2187.7,2193.3,2196.4,2198.5,2199.6,2200.4,2200.8,2201.1,2201.2,2201.3,2201.3,2201.3,2201.3,2201.3,2201.3
200,2000,50,5,100.0,0.20000000000000195,309.14,411.99,558.85,651.88,784.21,2056.0,2120.9,2158.1,2183.0,2198.0,2206.4,2212.0,2215.1,2217.2,2218.3,2219.1,2219.5,2219.8,2220.0,2220.1,2220.1,2220.1,2220.1,2220.1,2220.1
200,2000,50,5,1000.0,0.20000000000000195,415.04,529.41,680.16,775.56,911.4,2229.6,2297.7,2336.8,2362.9,2378.7,2387.6,2393.5,2396.8,2398.9,2400.1,2401.0,2401.4,2401.7,2401.9,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0
200,2000,50,5,10000.0,0.20000000000000195,504.37,839.97,1329.6,1623.2,1971.5,3938.8,4048.3,4112.3,4155.7,4182.0,4196.9,4206.8,4212.3,4216.0,4218.0,4219.4,4220.2,4220.7,4221.0,4221.1,4221.1,4221.1,4221.1,4221.1,4221.1
200,2000,50,10,100.0,0.20000000000000195,329.18,432.42,579.81,673.19,806.04,2084.4,2149.7,2187.2,2212.3,2227.4,2235.9,2241.5,2244.6,2246.7,2247.9,2248.7,2249.1,2249.4,2249.5,2249.6,2249.6,2249.6,2249.6,2249.6,2249.6
200,2000,50,10,1000.0,0.20000000000000195,503.22,721.02,885.94,984.95,1126.0,2512.6,2585.5,2627.4,2655.5,2672.4,2681.9,2688.2,2691.8,2694.1,2695.4,2696.3,2696.8,2697.1,2697.3,2697.4,2697.4,2697.4,2697.4,2697.4,2697.4
200,2000,50,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,6630.1,6833.4,6956.7,7042.3,7095.1,7125.3,7145.5,7156.9,7164.5,7168.7,7171.5,7173.1,7174.1,7174.7,7175.1,7175.1,7175.1,7175.1,7175.1,7175.1
200,2000,50,15,100.0,0.20000000000000195,345.77,451.78,599.94,693.68,827.06,2112.5,2178.3,2216.1,2241.4,2256.6,2265.1,2270.8,2274.0,2276.1,2277.3,2278.0,2278.5,2278.7,2278.9,2279.0,2279.0,2279.0,2279.0,2279.0,2279.0
200,2000,50,15,1000.0,0.20000000000000195,504.38,811.1,1008.3,1109.6,1253.6,2679.6,2755.2,2798.8,2828.0,2845.6,2855.5,2862.1,2865.8,2868.2,2869.6,2870.5,2871.0,2871.3,2871.5,2871.6,2871.6,2871.6,2871.6,2871.6,2871.6
200,2000,50,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,8148.2,8426.3,8599.6,8722.4,8799.2,8843.6,8873.4,8890.3,8901.5,8907.8,8912.0,8914.3,8915.9,8916.7,8917.3,8917.3,8917.3,8917.3,8917.3,8917.3
200,2000,50,20,1000.0,0.20000000000000195,504.38,837.8,1084.6,1187.6,1333.5,2783.9,2861.3,2905.8,2935.8,2953.8,2963.9,2970.7,2974.5,2977.0,2978.4,2979.3,2979.8,2980.1,2980.3,2980.4,2980.4,2980.4,2980.4,2980.4,2980.4
200,2000,50,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,9064.3,9396.9,9608.1,9759.9,9855.9,9911.8,9949.5,9970.9,9985.2,9993.2,9998.5,10001.0,10003.0,10005.0,10005.0,10005.0,10005.0,10005.0,10005.0,10005.0
200,2000,100,1,100.0,0.20000000000000195,345.27,498.99,715.75,850.77,1038.7,2185.7,2194.9,2198.1,2199.3,2199.8,2199.9,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0
200,2000,100,1,1000.0,0.20000000000000195,345.31,499.03,715.8,850.82,1038.7,2185.8,2195.0,2198.2,2199.5,2199.9,2200.1,2200.1,2200.1,2200.1,2200.1,2200.1,2200.1,2200.1,2200.1,2200.1,2200.1,2200.1,2200.1,2200.1,2200.1
200,2000,100,1,10000.0,0.20000000000000195,345.69,499.44,716.26,851.32,1039.3,2187.2,2196.4,2199.5,2200.8,2201.3,2201.4,2201.5,2201.5,2201.5,2201.5,2201.5,2201.5,2201.5,2201.5,2201.5,2201.5,2201.5,2201.5,2201.5,2201.5
200,2000,100,5,100.0,0.20000000000000195,354.71,508.9,726.38,861.9,1050.6,2205.7,2215.1,2218.2,2219.5,2220.0,2220.1,2220.2,2220.2,2220.2,2220.2,2220.2,2220.2,2220.2,2220.2,2220.2,2220.2,2220.2,2220.2,2220.2,2220.2
200,2000,100,5,1000.0,0.20000000000000195,432.41,596.51,820.59,960.56,1156.1,2386.1,2396.4,2399.9,2401.4,2401.9,2402.0,2402.1,2402.1,2402.1,2402.1,2402.1,2402.1,2402.1,2402.1,2402.1,2402.1,2402.1,2402.1,2402.1,2402.1
200,2000,100,5,10000.0,0.20000000000000195,504.37,839.98,1329.9,1626.3,1994.3,4175.7,4204.9,4215.0,4219.1,4220.6,4221.1,4221.3,4221.4,4221.4,4221.4,4221.4,4221.4,4221.4,4221.4,4221.4,4221.4,4221.4,4221.4,4221.4,4221.4
200,2000,100,10,100.0,0.20000000000000195,369.99,524.85,743.34,879.54,1069.3,2235.1,2244.6,2247.8,2249.1,2249.5,2249.7,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8,2249.8
200,2000,100,10,1000.0,0.20000000000000195,503.24,743.88,983.38,1130.1,1336.0,2679.0,2691.0,2695.0,2696.7,2697.2,2697.4,2697.5,2697.5,2697.6,2697.6,2697.6,2697.6,2697.6,2697.6,2697.6,2697.6,2697.6,2697.6,2697.6,2697.6
200,2000,100,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,6994.4,7107.0,7148.6,7165.9,7172.2,7174.3,7175.2,7175.5,7175.6,7175.6,7175.6,7175.7,7175.7,7175.7,7175.7,7175.7,7175.7,7175.7,7175.7,7175.7
200,2000,100,15,100.0,0.20000000000000195,382.69,539.89,759.49,896.36,1087.1,2264.2,2273.9,2277.1,2278.4,2278.9,2279.1,2279.1,2279.2,2279.2,2279.2,2279.2,2279.2,2279.2,2279.2,2279.2,2279.2,2279.2,2279.2,2279.2,2279.2
200,2000,100,15,1000.0,0.20000000000000195,504.38,815.15,1080.1,1230.7,1442.5,2851.8,2864.7,2869.1,2870.8,2871.5,2871.7,2871.8,2871.8,2871.8,2871.8,2871.8,2871.8,2871.8,2871.8,2871.8,2871.8,2871.8,2871.8,2871.8,2871.8
200,2000,100,15,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,8554.0,8772.4,8859.3,8896.8,8910.5,8915.2,8917.1,8917.7,8918.0,8918.1,8918.1,8918.1,8918.1,8918.1,8918.1,8918.1,8918.1,8918.1,8918.1,8918.1
200,2000,100,20,1000.0,0.20000000000000195,504.38,837.9,1140.2,1293.5,1508.8,2959.6,2973.1,2977.7,2979.6,2980.3,2980.5,2980.6,2980.6,2980.6,2980.6,2980.6,2980.6,2980.6,2980.6,2980.6,2980.6,2980.6,2980.6,2980.6,2980.6
200,2000,100,20,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,9466.6,9780.2,9912.9,9972.1,9994.0,10002.0,10005.0,10006.0,10006.0,10006.0,10006.0,10006.0,10006.0,10006.0,10006.0,10006.0,10006.0,10006.0,10006.0,10006.0
300,1,0.01,1,1000.0,0.20000000000000195,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15,300.15
300,1,0.01,1,10000.0,0.20000000000000195,301.49,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5,301.5
300,1,0.01,5,100.0,0.20000000000000195,320.06,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22,320.22
300,1,0.01,5,1000.0,0.20000000000000195,456.93,500.28,502.13,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14,502.14
300,1,0.01,5,10000.0,0.20000000000000195,504.38,840.37,1335.4,1638.3,1989.2,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4,2321.4
300,1,0.01,10,100.0,0.20000000000000195,349.35,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79,349.79
300,1,0.01,10,1000.0,0.20000000000000195,504.36,758.62,797.06,797.54,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57,797.57
